"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-19",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","29",",,7","34",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-20",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","65",",,7","34",",,7","49",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-21",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","58",",,7","27",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-22",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","57",",,7","27",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-23",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","27",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-24",,,,,"0.08",",,7,","0.0","T,,7","0.0",",,7","36",",,7","28",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-25",,,,,"1.31",",,7,","0.0",",,7","0.0",",,7","38",",,7","30",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-26",,,,,"0.03",",,7,","0.0",",,7","0.0",",,7","63",",,7","31",",,7","43",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-27",,,,,"0.04",",,7,","0.0",",,7","0.0",",,7","55",",,7","35",",,7","35",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","43",",,7","28",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-29",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","24",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-11-30",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","48",",,7","26",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-01",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","51",",,7","33",",,7","39",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-02",,,,,"0.27",",,7,","0.0",",,7","0.0",",,7","41",",,7","38",",,7","41",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-03",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","59",",,7","41",",,7","41",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-04",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","62",",,7","40",",,7","41",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-05",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","44",",,7","33",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-06",,,,,"0.07",",,7,","0.0",",,7","0.0",",,7","37",",,7","25",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-07",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","45",",,7","27",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-08",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","48",",,7","20",",,7","20",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-09",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","40",",,7","20",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-10",,,,,"0.88",",,7,","0.0",",,7","0.0",",,7","30",",,7","22",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-11",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","36",",,7","5",",,7","5",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-12",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","45",",,7","4",",,7","18",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-13",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","45",",,7","18",",,7","24",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-14",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","44",",,7","24",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-15",,,,,"2.03",",,7,","0.0",",,7","0.0",",,7","39",",,7","32",",,7","39",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-16",,,,,"0.70",",,7,","0.0",",,7","0.0",",,7","51",",,7","39",",,7","46",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-17",,,,,"0.03",",,7,","0.0",",,7","0.0",",,7","48",",,7","32",",,7","38",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-18",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","59",",,7","27",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-19",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","21",",,7","22",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-20",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","52",",,7","22",",,7","34",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-21",,,,,"2.06",",,7,","0.0",",,7","0.0",",,7","45",",,7","34",",,7","45",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-22",,,,,"0.20",",,7,","0.0",",,7","0.0",",,7","64",",,7","43",",,7","44",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-23",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","26",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-24",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","26",",,7","37",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-25",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","48",",,7","27",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-26",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","20",",,7","20",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","20",",,7","22",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-28",,,,,"0.90",",,7,","0.0",",,7","0.0",",,7","47",",,7","21",",,7","40",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-29",,,,,"0.39",",,7,","0.0",",,7","0.0",",,7","52",",,7","40",",,7","46",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-30",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","63",",,7","35",",,7","35",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2018-12-31",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","50",",,7","31",",,7","37",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-01",,,,,"0.22",",,7,","0.0",",,7","0.0",",,7","61",",,7","37",",,7","60",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-02",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","39",",,7","41",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-03",,,,,"0.01",",,7,","0.0",",,7","0.0",",,7","46",",,7","41",",,7","45",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-04",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","52",",,7","34",",,7","36",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-05",,,,,"0.33",",,7,","0.0",",,7","0.0",",,7","44",",,7","36",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-06",,,,,"0.02",",,7,","0.0",",,7","0.0",",,7","58",",,7","39",",,7","39",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-07",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","62",",,7","33",",,7","35",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-08",,,,,"0.01",",,7,","0.0",",,7","0.0",",,7","42",",,7","32",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-09",,,,,"0.06",",,7,","0.0",",,7","0.0",",,7","64",",,7","32",",,7","40",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-10",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","26",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-11",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","36",",,7","22",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-12",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","21",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-13",,,,,"0.50",",,7,","0.0",",,7","0.0",",,7","33",",,7","27",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-14",,,,,"0.14",",,7,","0.0",",,7","0.0",",,7","31",",,7","26",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-15",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","35",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-16",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","43",",,7","20",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-17",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","22",",,7","25",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-18",,,,,"0.16",",,7,","0.0",",,7","0.0",",,7","36",",,7","25",",,7","31",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-19",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","44",",,7","31",",,7","34",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-20",,,,,"1.11",",,7,","0.0",",,7","0.0",",,7","37",",,7","34",",,7","36",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-21",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","8",",,7","8",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-22",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","26",",,7","5",",,7","5",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-23",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","35",",,7","4",",,7","34",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-24",,,,,"1.06",",,7,","0.0",",,7","0.0",",,7","56",",,7","34",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-25",,,,,"0.18",",,7,","0.0",",,7","0.0",",,7","57",",,7","26",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-26",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","43",",,7","19",",,7","20",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","44",",,7","19",",,7","19",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","19",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-29",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","25",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-30",,,,,"0.03",",,7,","0.0",",,7","0.0",",,7","38",",,7","16",",,7","18",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-01-31",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","37",",,7","4",",,7","4",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-01",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","30",",,7","4",",,7","17",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-02",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","27",",,7","15",",,7","15",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-03",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","15",",,7","24",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-04",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","64",",,7","24",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-05",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","66",",,7","27",",,7","36",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-06",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","76",",,7","36",",,7","40",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-07",,,,,"0.10",",,7,","0.0",",,7","0.0",",,7","60",",,7","40",",,7","50",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-08",,,,,"0.06",",,7,","0.0",",,7","0.0",",,7","63",",,7","47",",,7","60",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-09",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","62",",,7","29",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-10",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","43",",,7","15",",,7","15",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-11",,,,,"0.23",",,7,",,,,,"38",",,7","15",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-12",,,,,"0.63",",,7,",,,,,"36",",,7","32",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-13",,,,,"0.23",",,7,",,,,,"44",",,7","33",",,7","38",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-14",,,,,"0.00",",,7,","0.0",",,7",,,"51",",,7","28",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-15",,,,,"0.00",",,7,","0.0",",,7",,,"53",",,7","29",",,7","49",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-16",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","64",",,7","42",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-17",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","51",",,7","23",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-18",,,,,"0.77",",,7,",,,,,"39",",,7","27",",,7","37",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-19",,,,,"0.00",",,7,","0.0",",,7",,,"56",",,7","30",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-20",,,,,"0.51",",,7,","3.4",",,7","3.0",",,7","46",",,7","29",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-21",,,,,"0.75",",,7,","0.2",",,7","2.0",",,7","32",",,7","29",",,7","32",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-22",,,,,"0.10",",,7,","0.0",",,7","0.0",",,7","66",",,7","32",",,7","42",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-23",,,,,"0.03",",,7,","0.0",",,7","0.0",",,7","47",",,7","38",",,7","38",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-24",,,,,"1.03",",,7,","0.0",",,7","0.0",",,7","38",",,7","36",",,7","36",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-25",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","67",",,7","36",",,7","39",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-26",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","56",",,7","28",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","26",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-02-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","26",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-01",,,,,"0.14",",,7,","0.0",",,7","0.0",",,7","56",",,7","31",",,7","34",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-02",,,,,"0.76",",,7,","0.0",",,7","0.0",",,7","35",",,7","33",",,7","34",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-03",,,,,"0.05",",,7,","0.0",",,7","0.0",",,7","53",",,7","33",",,7","40",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-04",,,,,"0.86",",,7,","0.0",",,7","0.0",",,7","41",",,7","33",",,7","34",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-05",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","46",",,7","22",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-06",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","44",",,7","18",",,7","19",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-07",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","38",",,7","18",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-08",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","28",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-09",,,,,"0.17",",,7,",,,,,"33",",,7","30",",,7","30",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-10",,,,,"0.38",",,7,","0.0",",,7","0.0",",,7","36",",,7","30",",,7","36",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-11",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","66",",,7","36",",,7","48",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-12",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","31",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-13",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","59",",,7","24",",,7","25",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-14",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","66",",,7","25",",,7","39",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-15",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","74",",,7","39",",,7","64",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-16",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","75",",,7","41",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-17",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","29",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-18",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","57",",,7","30",",,7","34",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-19",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","22",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-20",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","54",",,7","23",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-21",,,,,"0.62",",,7,","0.0",",,7","0.0",",,7","57",",,7","28",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-22",,,,,"2.04",",,7,","0.0",",,7","0.0",",,7","47",",,7","41",",,7","47",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-23",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","58",",,7","38",",,7","40",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-24",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","59",",,7","26",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-25",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","70",",,7","28",",,7","39",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-26",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","63",",,7","39",",,7","41",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","56",",,7","22",",,7","24",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2019-03-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","56",",,7","24",",,7","27",",,7",,,,,,,,,,,,,,,,
